hotel_id,longitude,latitude
37692378,108.076622,12.70211
37692428,107.096042,10.350035
37693708,105.944197,20.995283
37693794,106.701489,10.745987
37693807,106.741897,10.803978
37693814,107.113373,20.941122
37693947,104.737084,8.618905999999999
37693955,106.718076,10.793921
37694999,106.83733,10.847374
37695029,105.946289,20.999151
37695490,107.023884,20.953519
37695570,103.840613,22.340724
37695651,105.85288,21.036752
37695682,108.244507,16.051044
37696160,106.70167,10.745864
37696201,106.70167,10.745864
37696623,108.432457,11.95255
37696669,105.310252,20.778849
37696850,108.281176,15.974841
37697067,106.689701,10.763326
37697183,106.830017,10.835628
37697306,108.048311,12.680203
37697310,105.831371,21.06055
37697325,105.087448,9.987767
37697358,109.307348,13.103299
37697389,105.816119,21.031478
37697399,109.307348,13.103299
37697437,106.830615,10.837219
37697446,105.816119,21.031478
37697453,106.982517,20.920011
37697468,108.224546,16.097708
37697482,105.816119,21.031478
37697577,105.312723,20.824524
37697623,105.848808,21.026668
37697638,105.93895,20.216059
37697897,108.282893,15.975733
37697920,108.283472,15.975341
37697927,108.282807,15.975743
37697935,108.281176,15.974841
37697956,108.281176,15.974841
37710621,108.432239,11.93954
37710768,105.794571,21.004212
37710916,106.830017,10.835628
37710972,108.242134,16.062796
37711100,106.674998,10.785255
37711117,107.056272,20.953176
37711121,109.214825,13.755137
37711552,108.460802,11.934452
37712170,108.246892,16.08618
37712446,104.005623,10.031485
37712678,105.943921,20.991395
37712906,106.684014,10.822066
37713433,108.336746,15.88114
37714062,105.942858,20.989505
37716281,105.944775,20.996157
37717218,106.830017,10.835628
37717275,107.096113,10.350034
37718012,106.998964,20.954226
37718196,106.674286,10.967792
37718594,107.077625,20.929376
37718671,105.788027,10.034476
37718747,108.246422,16.080069
37718878,105.788029,10.034481
37719030,106.699653,10.763244
37719274,103.964966,10.194981
37719491,103.86116,10.332014
37719564,108.28149,15.975525
37719604,105.950206,20.993994
37719704,105.097549,9.965148
37719747,108.246892,16.08618
37720023,108.238957,16.044807
37720275,108.24615,16.053075
37720317,106.670063,10.814792
37720469,107.002228,20.953016
37720743,107.08684,10.336892
37721087,103.864109,10.32777
37724584,106.720371,10.79545
37725827,105.794571,21.004212
37726025,106.699186,10.787033
37726047,106.697149,10.768883
37726102,107.061081,10.592936
37726471,108.250303,16.090778
37726651,103.837082,22.33551
37726707,106.993973,20.93528
37726734,106.595482,20.89242
37726757,107.126209,10.375844
37726877,107.537106,10.537183
37726946,108.248573,16.08861
37727123,103.854404,10.325105
37728200,105.8424,21.018649
37728691,109.23262,13.778128
37729023,109.230049,13.767716
37729259,108.249635,16.089621
37730069,105.956762,20.218294
37741102,105.845497,21.030203
37741614,107.008403,20.960248
37752463,107.758581,11.594849
37752481,103.855851,10.324056
37752545,107.072673,10.352611
37752552,108.244678,16.06888
37753218,108.373833,15.891152
37753397,108.173078,11.774254
37753452,107.758581,11.594849
37753526,108.173078,11.774254
37753594,109.213795,13.746433
37753597,108.457751,11.94015
37753712,107.870713,11.621765
37753799,106.705832,10.780229
37754782,105.134888,23.120939
37756767,106.83006,10.836007
37756836,108.276596,15.979124
37757109,108.276183,15.978915
37757892,105.795501,21.006572
37757909,105.795501,21.006572
37757950,106.694603,10.763691
37757967,108.466808,11.941873
37759671,107.086068,10.337621
37759734,105.784406,21.000002
37759780,108.423418,11.933508
37759790,106.701623,10.745913
37760095,106.35675,10.23526
37763097,106.713753,10.811162
37763153,105.852613,21.036572
37763404,105.141871,20.452932
37763559,105.827069,21.037355
37763826,108.007202,13.98233
37764221,107.597961,16.47113
37766417,104.641578,20.829109
37766445,103.9907,10.114766
37766583,106.676559,10.785082
37766634,105.965143,9.612647
37766682,107.12468,10.373646
37766707,107.126258,10.376272
37766732,107.126596,10.376431
37766743,107.096595,10.346107
37766886,105.360836,23.279486
37766924,106.689728,10.796699
37767142,106.689257,10.781349
37767175,103.855826,10.324086
37767177,107.10019,10.354675
37767206,104.398378,21.444613
37767229,103.855825,10.324052
37767279,106.689257,10.781349
37767290,106.689257,10.781349
37767414,107.02459,20.952329
37767788,106.727806,10.917771
37767792,108.313723,15.928558
37767987,105.759261,20.994827
37768494,107.589847,16.417184
37768740,108.244568,16.061602
37769172,109.129738,11.580749
37769292,106.683984,10.786206
37769389,106.728415,10.723861
37771170,106.728869,10.725577
37771896,106.712776,10.769124
37772906,105.808437,21.055584
37773295,107.095405,10.346052
37773333,105.813864,21.031675
37776913,105.868711,20.995874
37777073,105.868711,20.995874
37777401,109.212989,12.202896
37777517,105.080421,20.662075
37777581,105.868711,20.995874
37777838,107.096024,10.350061
37778140,105.106964,21.208539
37778182,105.813728,21.072332
37778192,105.815923,21.00109
37778499,105.810537,21.035689
37778523,105.815184,21.002138
37778588,105.81485,21.003132
37778762,105.782099,21.020094
37779046,105.106362,21.209282
37779083,105.782099,21.020094
37779234,105.782099,21.020094
37782696,105.488746,20.992186
37783278,106.659098,20.86348
37783588,105.81503,21.03151
37783727,108.281617,15.975208
37783900,108.507039,15.957476
37787232,105.49715,21.11746
37787409,106.680648,10.760861
37787416,108.252801,16.017382
37787521,106.701489,10.745987
37787611,106.701489,10.745987
37788618,105.852266,21.036955
37789198,107.008373,20.960678
37789210,108.246772,16.053324
37790152,105.842431,21.045335
37790610,106.667046,10.789786
37790637,105.73752,21.006803
37790752,108.296586,14.596017
37790987,103.94493,10.258413
37791446,106.662071,10.801328
37791507,109.21545,13.754937
37791626,105.857847,21.026177
37792162,105.856056,21.02476
37794791,108.436974,11.930542
37794997,103.908852,22.305201
37796754,109.214825,13.755137
37797526,105.814976,21.031644
37797813,105.815169,21.03146
37797839,106.699653,10.763244
37798393,108.457499,11.952212
37798618,105.853583,20.990687
37799238,107.008402,20.960262
37799388,109.232857,13.770325
37800533,108.450704,11.938903
37800607,105.497529,21.117137
37800715,107.616535,16.46382
37800761,105.569313,20.848899
37800835,104.487076,10.38087
37800864,108.325987,15.905574
37800976,106.983679,20.922108
37800979,108.435974,11.941681
37803571,106.732506,10.720502
37805156,106.675941,10.763958
37805181,108.252807,16.017304
37805869,105.972992,20.256191
37806009,107.002022,20.953196
37806212,105.780678,10.045481
37806725,109.195975,12.238867
37806859,109.196141,12.237738
37807761,106.668745,10.76613
37808218,108.246892,16.08618
37808307,108.246892,16.08618
37813060,108.772259,15.36747
37816107,108.24797,16.022585
37817239,108.420803,11.934943
37817348,109.196803,12.236651
37817579,105.952188,20.254706
37817802,107.962224,11.890982
37817834,108.437058,11.924675
37818561,105.852684,21.035354
37818633,108.244529,16.023168
37818723,108.23935,16.029006
37818855,107.790803,11.578503
37818866,105.850159,21.03646
37818870,105.849716,21.0283
37819096,107.084961,10.337701
37819440,106.735086,10.80628
37825360,107.096115,10.350034
37825609,105.839356,21.025675
37825768,105.812309,21.007614
37825776,107.122298,10.374938
37825877,104.632062,9.802897
37826057,109.194823,12.072563
37826264,108.433723,11.941326
37826304,105.782099,21.020094
37826345,107.028053,20.945286
37826738,105.201904,22.934015
37827112,105.718445,21.343665
37827201,108.224876,10.954928
37827493,106.704076,10.767027
37827509,105.815184,21.002138
37831071,105.787026,19.801238
37831406,107.746674,21.31081
37831532,106.719202,10.795524
37831554,107.820508,11.561871
37831575,106.719202,10.795524
37831585,109.39044,12.989119
37831605,107.096113,10.350034
37831697,106.719202,10.795524
37832371,105.422318,21.10003
37832392,107.023888,20.952688
37832439,106.719202,10.795524
37832450,105.819733,21.07773
37832889,105.7667,19.8
37833622,109.195534,12.239051
37833852,103.94146,10.262855
37833993,103.924702,10.288747
37834006,105.942769,21.00185
37834057,106.704529,10.780782
37834732,105.822197,21.03126
37836874,103.94493,10.258413
37837600,106.653659,10.795559
37837820,107.766532,10.667733
37837857,107.072702,10.381083
37838053,107.225545,16.756626
37838415,107.973359,21.52887
37838482,108.434944,11.940655
37838599,103.967834,10.206477
37838680,108.341026,15.877046
37838702,106.690659,10.765971
37838785,106.742446,10.802843
37838805,106.742446,10.802843
37838814,106.741436,10.803356
37838838,106.741436,10.803356
37838871,106.742446,10.802843
37839856,106.330323,10.245126
37840690,105.139592,23.117484
37841273,105.715975,21.341162
37841332,104.343552,22.598234
37841340,105.715969,21.341149
37841646,105.814951,21.034682
37841683,105.849924,21.027833
37842342,103.924702,10.288747
37842367,103.924702,10.288747
37842564,105.816119,21.031478
37842570,106.830122,10.83854
37842651,106.691867,10.756149
37842702,108.054272,12.682551
37842703,107.002049,20.953249
37842706,105.81496,21.031139
37842777,108.268562,15.991648
37842930,105.810558,21.075678
37843051,106.6591,20.863538
37843075,105.783193,21.0011
37843387,108.218272,16.04214
37843619,105.936134,20.21673
37843719,108.2322,16.054176
37843723,109.195076,12.24077
37843724,106.746685,10.778752
37843873,104.014757,10.087335
37843937,105.977,10.245784
37844094,108.4228,11.936934
37844344,106.706314,10.78094
37844787,107.008368,20.960083
37844788,106.746685,10.778752
37845361,107.702293,11.99492
37846614,105.772586,21.028301
37847753,105.842458,21.030165
37847862,108.225451,10.954969
37847897,105.854104,21.024039
37847904,107.049296,11.022268
37848020,108.232898,16.070471
37848723,106.779587,10.889792
37849530,106.502792,10.961175
37849588,106.666526,10.806156
37853844,108.478463,11.946163
37854080,104.007188,10.029938
37854193,108.453255,11.936365
37854394,109.197334,12.233766
37854539,107.004299,20.9547
37854557,103.854933,10.325034
37854636,107.084488,10.330189
37854640,105.842839,21.03963
37854927,107.12233,10.374937
37855034,106.702086,10.750011
37855306,108.251572,16.038088
37855355,106.719202,10.795524
37855361,108.245189,16.077683
37855573,105.646288,21.023617
37855598,105.730392,10.016064
37855785,108.230408,16.03512
37856060,105.810829,21.035383
37862160,106.749916,10.806431
37862597,108.220175,16.080331
37862832,109.19457,12.238455
37863096,106.755094,10.808936
37863218,107.096113,10.350034
37863451,106.697021,10.772059
37863743,105.794842,21.006206
37863976,109.001468,11.579233
37864191,108.229042,16.07442
37864227,105.784111,10.031816
37864352,109.190186,12.253876
37864540,108.436279,11.92126
37867487,105.782099,21.020094
37867499,108.24683,16.053161
37867667,106.692456,10.764983
37867701,106.697044,10.76956
37867727,105.778674,21.029752
37867739,106.6917,10.770662
37867788,108.548246,12.098676
37867792,105.8539,21.031963
37868693,106.731583,10.743676
37870112,105.812344,21.035984
37870252,106.719202,10.795524
37870435,105.779284,21.031573
37870831,108.004646,13.977582
37871084,109.308571,13.110502
37871271,108.119614,10.930203
37871273,108.453415,11.945074
37871405,106.719202,10.795524
37871408,106.68534,10.788637
37871722,108.244095,16.072947
37874234,109.20125,12.275086
37875166,108.344748,11.004217
37875282,107.096113,10.350034
37875288,105.853661,21.033138
37875351,105.782099,21.020094
37875389,105.781175,21.019374
37875399,105.781261,21.019433
37875408,107.029209,20.943113
37875464,106.686081,10.763555
37875688,107.024509,20.95246
37882188,109.214491,12.025993
37885116,107.014177,20.954009
37885352,106.7081,10.730295
37886692,105.785324,10.029365
37886771,106.709045,10.732578
37887220,105.917645,19.76411
37888399,106.699653,10.763244
37889118,106.74851,10.785671
37890102,107.096113,10.350034
37890356,108.251572,16.038088
37890427,108.42997,11.943039
37890516,104.95,10.6
37890641,105.295673,21.104123
37890741,108.348007,15.904838
37890764,105.801038,19.806947
37891711,105.77462,19.81212
37894097,108.245189,16.077683
37894305,106.745926,10.778246
37894997,106.747181,10.80332
37895200,106.610525,10.776565
37896379,106.830122,10.83854
37896414,104.006767,10.13651
37896788,108.236509,16.050355
37897008,105.782099,21.020094
37899712,109.204485,12.050627
37901037,105.835436,21.057934
37901050,107.115837,10.37308
37902314,108.43338,11.941153
37902532,105.835436,21.057934
37902595,105.94327,21.000936
37903869,107.021244,20.954641
37904161,107.087996,10.334158
37904166,105.786133,21.035622
37904193,107.087996,10.334158
37904214,109.221453,12.194511
37904255,107.087996,10.334158
37904492,106.699017,10.787191
37904525,108.244751,16.075447
37904554,103.960868,10.210149
37904737,106.707918,10.729413
37904842,105.799332,21.036199
37904904,108.450178,11.941819
37904953,103.990595,10.113494
37905130,103.843785,22.336361
37905265,106.669708,10.811956
37905364,106.719202,10.795524
37905532,107.190071,10.404693
37905584,103.854245,22.320426
37909062,105.090958,9.988528
37909616,108.43576,11.954939
37909980,106.630447,11.086212
37910814,108.251679,16.037096
37910899,108.251562,16.036977
37911157,106.662529,10.800489
37911814,109.200134,12.226706
37911817,103.854171,10.325214
37911968,103.854617,10.324963
37912379,107.126004,10.374945
37912430,107.096214,10.346776
37912640,106.719202,10.795524
37912838,105.807634,21.032464
37912847,105.794511,21.004415
37912932,108.421379,11.93931
37912936,107.096115,10.350034
37913047,108.435196,11.940393
37913048,105.810574,21.028874
37913082,107.036073,20.9431
37913141,105.8262,21.066091
37913168,105.844713,21.039922
37913170,107.008816,20.960594
37913224,105.81021,21.029328
37913386,109.232887,13.770065
37913586,103.854689,10.325074
37913622,106.723474,10.796032
37913791,106.719202,10.795524
37914032,108.245422,16.052235
37914114,106.695483,10.779662
37914317,107.746719,21.3104
37918451,108.246799,16.022462
37918656,103.839745,22.332691
37919507,106.691119,10.763538
37920220,103.844986,22.330992
37920356,105.942748,20.994398
37920447,109.201864,12.274261
37920465,109.201864,12.274261
37920510,109.201864,12.274261
37920522,109.201864,12.274261
37920534,109.201864,12.274261
37920545,109.201864,12.274261
37920571,109.201864,12.274261
37920662,105.923221,20.966322
37922370,105.848534,21.011021
37923378,106.178545,20.428426
37923516,108.342323,15.902971
37923804,105.850347,21.014087
37923914,105.848808,21.026668
37924705,105.78052,21.014418
37924920,106.721222,10.794981
37925516,106.719202,10.795524
37925540,106.719202,10.795524
37925558,106.719202,10.795524
37925581,105.737075,21.006207
37925615,106.719202,10.795524
37925635,106.719202,10.795524
37925769,106.719202,10.795524
37925813,106.702994,10.772159
37925939,103.861639,10.32897
37926150,107.096113,10.350034
37927379,105.850886,21.037062
37927592,103.842313,22.33439
37927833,106.719292,10.824988
37928032,106.703315,20.836721
37928069,105.8079,21.06349
37928233,108.246772,16.053324
37928269,108.24683,16.053161
37928281,105.78398,21.00118
37928351,105.807763,21.033676
37928576,106.682648,10.772725
37934524,105.119013,22.448488
37934974,103.986893,10.109681
37935017,108.281416,15.975477
37935715,108.281426,15.975282
37937491,105.719605,21.336786
37943708,105.855513,21.032512
37944632,109.1968,12.23665
37949212,106.698349,10.76288
37949951,109.190722,12.216295
37950255,107.032913,20.950674
37950759,106.672249,10.77206
37951576,105.920356,19.768713
37951617,105.82347,21.062839
37952001,105.917645,19.76411
37952118,105.923455,19.769253
37952291,105.807763,21.033676
37952940,105.812088,21.035956
37953218,105.812088,21.035956
37954499,105.799072,21.016192
37956380,105.848757,21.025384
37956644,105.0819,10.649488
37957164,107.032562,20.946768
37958006,107.036694,20.9452
37958871,106.719202,10.795524
37958982,106.719202,10.795524
37959076,106.719202,10.795524
37959314,107.0023,20.952866
37959439,107.008402,20.960262
37959569,109.195684,12.233107
37959635,106.259132,17.654734
37960522,108.24572,16.078787
37961455,107.013157,20.953935
37961677,107.096113,10.350034
37962586,107.008402,20.960262
37963361,107.008402,20.960262
37963438,107.008402,20.960262
37963536,107.008402,20.960262
37964454,108.297081,15.890624
37965590,105.737075,21.006207
37967698,105.488176,20.991305
37968433,106.629441,11.140488
37970224,106.693093,10.767348
37970691,106.693001,10.76739
37976233,106.699653,10.763244
37976547,106.699653,10.763244
37978805,107.105095,10.367751
37981405,108.4178,11.97908
37981423,108.240974,16.054878
37981449,108.443092,11.960972
37981468,107.280724,21.002407
37982181,105.782079,21.02031
37982530,105.782027,21.020717
37984180,103.965607,10.200928
37988013,107.123411,10.375958
37988699,106.694021,10.768147
37991758,105.850121,21.032618
37992787,108.32679,15.88294
37993251,105.910828,20.273479
37993884,106.704076,10.767027
37994039,106.699618,10.763208
37994433,105.919389,19.76681
37994714,107.024354,20.952356
37994794,105.815953,21.0009
37995485,106.779716,10.88984
37995924,108.423513,11.942157
37996441,105.718445,21.343665
37996616,108.245189,16.077683
37997051,106.722096,10.795112
37997445,105.848769,21.029503
37997494,106.722096,10.795112
37997653,105.848769,21.029503
37997783,105.848769,21.029503
37997904,105.848769,21.029503
37997962,105.848769,21.029503
37998014,105.848769,21.029503
37998522,106.722096,10.795112
37999156,105.815647,21.004103
38001858,104.737068,8.618695
38001899,106.700614,10.769385
38001970,108.42778,11.94714
38002027,108.037987,10.835329
38002114,105.809514,21.034324
38002143,106.702576,10.772454
38002151,106.720351,10.74068
38002201,105.8534,21.03571
38002254,109.20182,12.274494
38002284,105.809514,21.034324
38002305,103.981888,10.13399
38002317,106.69004,10.777698
38002910,108.241592,16.073734
38003477,105.917645,19.76411
38003632,106.694248,10.772473
38003706,108.338469,15.879993
38004121,108.338469,15.879993
38004370,108.24683,16.053161
38004857,108.337566,15.911829
38004914,107.095937,10.350047
38004922,108.319229,15.89669
38005085,109.197441,12.258977
38006250,106.702872,10.766592
38006716,109.233279,13.770227
38007067,105.941089,20.992539
38007081,105.737161,21.003063
38007108,105.944931,20.996437
38007128,105.940136,20.994159
38007145,105.942665,20.992943
38007159,105.94355,20.990703
38007360,105.823509,21.065912
38007718,106.694603,10.763691
38007856,105.914928,19.760555
38007914,106.694603,10.763691
38008396,106.717214,10.730632
38008523,106.621808,10.816235
38008541,106.717157,10.730599
38008580,106.256508,22.665894
38008733,107.006305,20.958648
38021902,107.096113,10.350034
38022090,105.841721,21.031965
38022292,106.83006,10.836007
38022304,104.028275,10.036041
38022633,107.586698,16.41599
38023432,105.920195,19.766527
38023441,106.693571,10.767066
38027168,106.356738,10.235311
38028250,107.035851,20.945628
38028724,105.782099,21.020094
38029671,103.98188,10.11432
38030829,106.52562,10.952825
38031199,108.337418,15.914837
38032263,106.6995,10.759072
38032457,107.006305,20.958648
38036526,107.034072,20.944254
38036528,106.83709,10.845902
38036738,108.246772,16.053324
38036835,103.963165,10.199692
38036881,106.784538,20.701283
38036971,107.034531,20.947004
38037040,106.719202,10.795524
38037092,108.246772,16.053324
38037213,106.679367,10.77219
38037496,105.919485,19.76866
38037828,105.919641,19.768933
38038250,106.703533,10.766397
38038253,109.197815,11.726685
38038407,105.782099,21.020094
38038844,106.671844,10.79661
38039623,105.456185,20.771625
38039689,104.009911,10.036851
38039866,106.688657,10.754306
38039892,106.703691,10.76709
38039924,106.688657,10.754306
38040220,105.643819,21.454633
38040249,108.046723,10.854244
38040329,105.643819,21.454633
38040474,105.737075,21.006207
38040521,105.868711,20.995874
38040663,105.868711,20.995874
38040744,108.433667,11.954357
38040757,107.08395,10.33389
38042708,105.961523,20.25902
38044004,109.214825,13.755137
38044085,105.811737,21.054468
38044130,105.799057,21.016172
38045230,109.148955,11.614343
38045303,106.726887,10.721163
38045316,106.693001,10.76739
38045367,108.233237,16.095249
38045410,105.794152,21.004965
38045414,108.136674,10.935492
38050779,108.232245,16.102639
38050899,105.62963,21.409572
38053912,105.291899,20.770038
38054255,108.425803,11.960934
38055517,108.45172,11.936298
38055952,107.113307,20.950554
38056424,105.8456,21.038695
38056624,107.095879,10.35003
38059805,107.077347,20.968773
38059851,108.420611,11.938319
38060854,106.692909,10.791474
38061594,105.858109,21.009373
38065019,105.845642,21.039911
38068876,106.702766,10.772019
38070386,109.193045,12.2426
38071063,106.697516,10.777707
38071113,105.901785,19.750459
38071169,106.686496,20.819554
38071196,108.351608,15.876327
38071236,106.701732,10.788785
38071269,108.241936,16.07617
38071349,106.701736,10.788706
38071379,105.811659,21.070372
38072055,106.711266,10.790121
38072243,106.671824,10.809478
38072305,106.46236,10.659737
38072312,105.482123,20.960532
38072404,109.190735,12.247368
38072452,106.698323,10.763851
38073145,105.527286,20.844477
38074988,105.87636,21.041471
38078576,105.718445,21.343665
38078932,106.051443,21.165496
38081781,107.054632,20.964924
38084491,108.445338,11.975757
38085485,105.646759,21.454037
38090501,105.854781,21.018607
38092740,108.439957,11.947947
38094923,106.687199,20.8192
38096813,107.027949,20.94655
38097093,107.035963,20.946025
38097255,105.923455,19.769253
38097559,105.794511,21.004415
38097588,105.795018,21.006579
38097615,105.809617,21.07064
38097857,105.814407,21.032137
38098229,105.852623,21.034794
38098270,107.6031,16.477184
38098282,106.67382,10.75803
38098352,106.703835,10.787505
38098388,105.782126,21.020079
38098404,105.919922,19.767285
38098477,106.672433,10.809519
38098504,105.814962,21.000665
38098540,106.719202,10.795524
38098584,107.027191,20.95035
38098602,107.096113,10.350034
38098689,106.824684,10.94672
38098760,108.332166,15.887324
38099121,106.610525,10.776565
38099260,108.245189,16.077683
38099611,105.781787,21.019519
38099745,106.696159,10.762207
38100048,106.740166,10.803109
38100233,105.78187,21.019472
38100281,105.841026,21.028984
38100630,105.853363,21.03374
38100637,105.636249,21.453224
38100745,105.485736,20.899171
38100811,106.694217,10.767956
38100950,106.687185,20.851013
38101180,105.81336,21.041323
38101191,106.659688,20.863333
38104855,106.717033,10.7314
38107915,105.978017,10.244612
38107916,105.981772,10.129705
38107939,106.728586,10.726278
38107966,105.981772,10.129705
38108205,105.798981,21.01251
38108228,106.71249,10.778902
38108562,109.376549,13.006606
38108586,106.701503,10.745909
38108819,105.847832,21.038002
38109244,105.785316,21.00302
38109257,108.427139,11.940243
38109355,108.340856,15.877357
38109368,105.720181,18.80959
38109822,106.727123,10.720649
38109880,105.981772,10.129705
38110196,105.822056,10.065919
38110298,104.008392,10.027625
38110324,105.813803,21.030789
38110333,105.804291,21.282986
38110869,106.69859,10.762503
38111322,108.2452,16.079092
38111333,106.699075,10.762193
38111369,108.455169,11.94518
38111728,106.740166,10.803109
38111742,106.743013,10.803811
38111756,105.782099,21.020094
38111803,108.481522,11.945651
38111858,106.699653,10.763244
38111892,106.688647,10.754296
38111895,108.244975,16.068844
38112070,106.699653,10.763244
38112188,105.778199,20.986578
38112382,104.985847,22.827469
38112418,103.863971,10.327699
38112422,106.699653,10.763244
38112457,105.350971,23.277477
38112652,105.809686,21.070067
38112765,105.795501,21.006572
38114391,103.843344,22.335924
38114464,106.055175,21.167972
38114496,106.694832,10.768615
38114500,106.055175,21.167972
38114528,108.387914,15.8809
38114614,106.051492,21.165826
38114645,108.219823,16.077052
38114682,105.789726,21.032604
38114713,105.782099,21.020094
38114723,108.457067,11.950301
38114855,106.668129,10.811828
38114879,108.426412,11.940708
38116279,105.723919,18.804623
38116427,107.035668,20.946049
38116445,108.387853,15.880999
38116579,106.701489,10.745987
38116709,105.869876,20.991186
38116735,106.719202,10.795524
38116815,108.219806,16.077068
38119255,103.965454,10.21386
38120654,108.234152,16.048735
38120675,109.116231,12.27557
38126372,107.004325,20.955362
38127782,107.004314,20.955352
38127961,105.827537,21.0326
38127972,106.507346,10.96356
38128833,106.712136,10.794198
38128855,105.95668,20.21772
38134500,109.157967,12.0737
38138624,103.968203,10.230216
38139444,107.594727,16.465376
38140192,106.694631,10.763754
38140582,105.760175,21.03574
38140666,105.921076,19.76834
38140740,105.7848,10.044544
38141396,105.585668,20.982718
38142133,107.603096,16.477167
38142430,106.684631,10.767157
38142550,106.99791,20.750261
38142971,105.921537,19.769843
38143084,106.701489,10.745987
38143087,105.920853,19.767895
38143272,108.242455,16.068689
38143342,107.183199,16.912618
38143427,105.919385,19.768117
38143440,109.2005,12.22576
38143478,109.184347,12.252719
38143701,105.919416,19.769793
38143739,105.920007,19.768228
38143742,106.701489,10.745987
38143912,106.701559,10.746022
38145400,105.48667,20.99017
38145404,107.096113,10.350034
38145425,106.730263,10.785247
38145479,103.94493,10.258413
38145535,106.703439,10.766544
38145787,105.486775,20.990378
38145938,108.435188,11.94039
38146393,103.924702,10.288747
38146551,103.924702,10.288747
38146564,107.035981,20.945647
38146578,107.972845,21.529398
38147071,103.924702,10.288747
38147533,105.737075,21.006207
38147621,105.737075,21.006207
38155301,103.924702,10.288747
38156516,106.692603,10.767603
38156837,104.005974,10.030724
38157962,108.319358,15.898025
38158468,108.243102,16.050326
38158701,107.096113,10.350034
38158712,105.86667,20.83333
38158807,108.243102,16.050326
38159733,107.603134,16.477175
38159753,105.815331,21.599186
38159838,108.246772,16.053324
38159845,103.863256,10.327005
38159958,103.86333,10.326964
38160043,103.863361,10.32701
38161573,108.431365,11.932726
38163294,105.739118,21.000848
38164266,106.718148,10.731247
38169584,108.244656,16.068745
38178780,103.924702,10.288747
38212006,106.705114,20.832842
38212301,106.996536,20.7518
38216237,109.215241,12.031023
38216640,106.696159,10.762207
38221730,105.923482,20.965647
38221897,108.077751,10.942121
38223231,108.337809,15.915222
38223758,106.703796,10.767021
38224123,106.669602,10.811052
38224508,106.699653,10.763244
38224805,106.699653,10.763244
38227191,109.195137,12.23758
38228803,106.703796,10.767423
38229246,105.923455,19.769253
38230059,106.696159,10.762207
38230532,108.244656,16.068745
38230583,108.029779,12.682355
38230642,108.246772,16.053324
38230972,107.006305,20.958648
38232230,106.2077,21.288359
38232807,106.703364,10.72056
38233744,108.428297,11.961164
38242493,106.741882,10.714996
38243920,105.772604,21.028282
38248315,108.443298,11.945456
38249244,107.096113,10.350034
38252922,105.848513,21.030314
38253000,105.850886,21.037062
38253822,105.848513,21.030314
38254426,105.850886,21.037062
38255552,106.7291,10.80435
38263881,105.760759,21.036039
38264133,106.719202,10.795524
38265190,107.074394,10.347623
38266047,103.861545,10.326024
38266188,103.852524,22.337698
38266476,107.096113,10.350034
38267695,108.120306,12.856573
38267885,104.00436,10.034152
38268792,105.84882,21.032417
38270585,105.86457,21.01462
38272141,107.096042,10.350035
38272238,107.008402,20.960262
38273195,105.74562,10.012238
38274338,105.869001,20.994916
38310984,108.443293,11.975662
38317508,108.307458,15.900998
38318297,106.720367,10.793115
38335066,107.035561,20.946051
38338365,107.008402,20.960262
38347050,108.184351,10.936726
38348466,106.691302,10.756378
38348943,106.693001,10.76739
38348960,106.69371,10.770437
38349330,106.719202,10.795524
38349415,106.693001,10.76739
38349734,108.28122,15.975242
38349872,106.687658,10.755249
38350340,106.693387,10.772116
38350484,108.269373,15.992632
38350718,106.67569,10.793686
38352726,103.972063,22.500635
38352923,106.693387,10.772116
38355230,108.438484,11.943925
38357145,108.281153,15.974812
38357692,105.63628,21.45313
38358130,105.636252,21.453232
38358343,105.636248,21.453233
38358429,105.636248,21.453231
38358514,106.728745,10.737011
38358539,105.636243,21.453227
38358675,105.84272,21.042667
38359125,105.803871,21.007864
38359559,105.850044,21.032747
38359747,105.846794,21.03439
38360029,106.680628,10.792289
38361777,106.6919,10.756208
38365681,105.846822,21.008599
38365840,105.846716,21.008689
38366099,105.846854,21.008569
38366245,105.846811,21.008609
38366473,105.846886,21.008539
38366611,105.846832,21.008599
38366739,105.846832,21.008559
38367009,105.846832,21.008509
38367266,105.846907,21.008509
38367325,107.097312,10.352394
38367344,108.429413,11.95929
38376271,106.742451,10.802719
38385859,103.990372,10.11349
38385860,103.984001,10.115177
38387622,108.420736,11.93842
38389479,105.811266,21.03337
38394664,107.083375,10.334982
38396489,108.245189,16.077683
38396498,108.245189,16.077683
38396506,108.245189,16.077683
38396507,108.245189,16.077683
38396530,108.243435,16.079694
38396547,105.434678,21.056528
38396620,108.256692,16.013355
38396643,103.011116,21.392952
38396653,106.051345,21.16546
38396667,106.051504,21.165497
38397056,108.452174,11.927627
38397175,106.701808,10.740941
38397554,105.94283,21.001936
38397680,108.426975,11.951049
38397697,105.78967,21.281972
38397945,105.768661,10.057569
38398143,103.862508,22.318286
38398509,107.595474,16.471706
38398542,105.750214,18.771832
38398771,108.238874,16.029347
38399351,106.699653,10.763244
38399764,109.202055,12.274054
38400055,107.083747,10.331924
38403331,108.254405,16.031282
38403357,105.843094,21.043432
38405597,103.981929,10.132525
38406148,105.721298,9.284153
38408095,105.023825,20.012436
38408302,105.942847,20.99338
38408604,105.868458,20.994001
38409458,104.008037,10.027705
38410434,103.964368,10.192976
38416445,108.337494,15.902773
38416885,109.230465,13.76983
38417001,108.945443,10.513126
38417187,106.742536,10.802905
